FieldID,Var1,Var2,Var3,Var4,Var5,Var6
3617,30.25,7.5625,2.79,60,5,0
3618,81.5,20.375,2.29,17,17,0
3619,42.5,95,1.79,22,7,0
3620,30.375,7.59375,3.2,60,8,0
3621,32.5,56,0.9,18,2,0
3622,39.5,92,0.99,37,2,0
3623,49,85,1.41,24,5,0
3624,73,18.25,2.18,29,6,0
3625,64.5,16.125,1.87,28,14,0
3626,57,14.25,1.57,38,3,0
3627,38,66,1.18,9,3,0
3628,35,86,1.23,32,5,0
3629,49,12.25,1.25,11,4,0
3630,64,16,1.68,24,5,0
3631,38.5,81,1.26,13,4,0
3632,36,50,0.76,12,8,0
3633,67.5,16.875,1.77,42,5,0
3634,76,19,2.24,29,15,0
3635,61.5,15.375,1.92,29,6,0
3636,49,12.25,1.8,26,1,0
3637,61.875,15.46875,6.21,114,27,0
3638,89,22.25,2.02,53,11,0
3639,35.875,8.96875,3.27,60,13,0
3640,99,24.75,2.27,57,11,0
3641,47.75,11.9375,5.62,107,14,0
3642,40.5,10.125,1.73,34,7,0
3643,52.5,13.125,1.43,27,9,0
3644,86,21.5,1.64,34,11,0
3645,46,72,1.49,21,8,0
3646,53.5,13.375,1.76,24,8,0
3647,49.5,12.375,1.8,18,12,0
3648,56.5,65,1.72,26,5,0
3649,70.5,66,1.67,31,5,0
3650,88,22,2.55,40,10,0
3651,74,95,1.57,24,21,0
3652,52,92,1.68,27,8,0
3653,37,61,1.15,21,4,0
3654,74,98,1.95,30,5,0
3655,43.5,10.875,1.17,29,9,0
3656,46,67,1.13,12,11,0
3657,37,9.25,1.23,19,5,0
3658,31.5,74,1.04,26,2,0
3659,50.5,12.625,2.03,26,4,0
3660,77.5,19.375,2.16,66,18,0
3661,66.5,98,1.84,53,13,0
3662,68.5,17.125,7.58,138,32,0
3663,42,64,1.33,20,11,0
3664,40.5,10.125,1.17,45,10,0
3665,51,12.75,1.58,22,2,0
3666,68,17,1.44,18,9,0
3667,53.5,13.375,1.29,35,8,0
3668,71.5,17.875,1.91,22,3,0
3669,48,95,1.51,14,6,0
3670,48.5,12.125,1.7,28,10,0
3671,50.5,12.625,1.81,18,10,0
3672,66,16.5,1.82,27,13,0
3673,58.5,14.625,1.55,40,13,0
3674,95.5,23.875,3.67,84,10,0
3675,68.5,17.125,1.76,37,6,0
3676,74.5,18.625,1.58,43,8,0
3677,95,23.75,2.99,44,17,0
3678,70,17.5,2.01,41,11,0
3679,49,90,1.83,18,5,0
3680,89.5,22.375,2.6,50,12,0
3681,31.5,90,2,19,11,0
3682,59,14.75,2.31,45,16,0
3683,60.5,15.125,1.61,44,7,0
3684,72,18,1.96,28,30,0
3685,65.5,16.375,2.48,49,10,0
3686,75,18.75,2.12,60,27,0
3687,55,83,2.31,35,28,0
3688,51.5,100,2.36,52,10,0
3689,63.5,15.875,2.36,32,19,0
3690,50.5,12.625,2.27,29,12,0
3691,88.5,22.125,2.5,50,23,0
3692,82,20.5,2.79,53,11,0
3693,71.5,17.875,2.39,29,10,0
3694,74,18.5,2.22,67,12,0
3695,69,17.25,1.84,26,16,0
3696,59,14.75,2.02,49,11,0
3697,65,16.25,1.87,57,13,0
3698,66,16.5,2.04,36,6,0
3699,37.125,9.28125,5.28,81,22,0
3700,50,61,1.69,16,5,0
3701,64,16,2.84,52,11,0
3702,68.5,17.125,2.19,56,13,0
3703,35.25,8.8125,4.63,107,18,0
3704,55,97,1.54,26,4,0
3705,72.5,18.125,2.4,36,7,0
3706,65.5,99,2.71,26,8,0
3707,80,20,2.02,27,13,0
3708,60.5,15.125,1.74,20,11,0
3709,27.125,6.78125,3.94,40,15,0
3710,42.5,100,2.11,27,7,0
3711,49,12.25,2.17,28,5,0
3712,70.5,17.625,1.97,25,11,0
3713,37.25,9.3125,4,91,10,0
3714,70,17.5,1.88,40,9,0
3715,42,10.5,6.05,157,51,0
3716,91,22.75,2.89,44,20,0
3717,63.5,100,1.9,42,21,0
3718,43.625,10.90625,5.74,87,57,0
3719,91.5,22.875,3.13,72,27,0
3720,64.5,16.125,2.63,45,15,0
3721,79,19.75,2.56,57,11,0
3722,59.5,14.875,2.33,53,15,0
3723,49,12.25,1.82,38,6,0
3724,66.5,16.625,2.12,54,13,0
3725,26.875,6.71875,3.55,63,27,0
3726,56,14,2.12,30,18,0
3727,72.5,18.125,2.31,42,7,0
3728,38.5,9.625,1.77,28,7,0
3729,53,100,1.98,42,7,0
3730,90,22.5,3.05,51,19,0
3731,88.5,22.125,2.28,34,10,0
3732,54.875,13.71875,6.02,126,26,0
3733,63,15.75,1.9,21,19,0
3734,60,15,8.12,157,32,0
3735,29.875,7.46875,3.9,80,27,0
3736,37.5,9.375,4.27,65,13,0
3737,29.75,7.4375,3.85,81,18,0
3738,59.5,14.875,2.11,53,9,0
3739,91.5,22.875,3.32,43,12,0
3740,31.5,7.875,4.04,112,22,0
3741,73,18.25,2.52,58,14,0
3742,81.5,20.375,2.62,53,10,0
3743,47,99,1.95,46,8,0
3744,38,73,1.18,18,5,0
3745,52,73,1.41,39,9,0
3746,35,76,1.17,13,4,0
3747,33.5,83,1.53,31,6,0
3748,62,15.5,2.26,36,11,0
3749,44,95,1.36,27,4,0
3750,36,80,1.73,38,14,0
3751,27.75,6.9375,4.14,62,17,0
3752,48.5,80,1.11,34,6,0
3753,66.5,16.625,1.81,22,5,0
3754,79,19.75,2.55,27,13,0
3755,58.5,14.625,1.95,30,22,0
3756,82,20.5,2.18,39,13,0
3757,43.25,10.8125,5.97,142,25,0
3758,25.5,6.375,2.34,31,19,0
3759,83,20.75,2.89,73,18,0
3760,25.5,6.375,2.33,47,12,0
3761,62,15.5,1.8,52,12,0
3762,71.375,17.84375,9.66,137,45,0
3763,75,18.75,2.6,38,22,0
3764,70.625,17.65625,8.14,135,38,0
3765,25.375,6.34375,3.34,85,14,0
3766,47.5,11.875,6.61,94,28,0
3767,35,66,1.49,19,5,0
3768,30,57,1.31,6,0,0
3769,47,79,1.8,33,8,0
3770,40,10,1.16,15,9,0
3771,38,72,1.4,17,4,0
3772,68,17,2.07,22,11,0
3773,48.875,12.21875,7.01,99,37,0
3774,93,23.25,4.24,78,12,0
3775,63,15.75,1.74,47,14,0
3776,62.5,15.625,1.38,24,12,0
3777,57,14.25,1.71,14,11,0
3778,36.5,89,1.02,22,11,0
3779,72,18,1.51,36,13,0
3780,73.5,18.375,1.72,36,18,0
3781,50,12.5,1.37,42,9,0
3782,66,16.5,1.64,21,7,0
3783,69.5,17.375,2.37,39,4,0
3784,53,13.25,1.93,44,6,0
3785,36,9,2.02,40,5,0
3786,29.375,7.34375,4.6,101,14,0
3787,75,18.75,2.79,51,17,0
3788,41,98,1.48,26,9,0
3789,87.5,21.875,3.09,64,9,0
3790,67,16.75,1.94,33,11,0
3791,86.5,21.625,1.75,32,8,0
3792,80,20,9.79,209,39,0
3793,117.625,29.40625,14.13,299,74,0
3794,54.5,13.625,5.65,126,20,0
3795,32.375,8.09375,4.04,74,31,0
3796,26.25,6.5625,2.65,37,25,0
3797,46,11.5,1.35,26,11,0
3798,54,13.5,1.52,41,6,0
3799,67.5,16.875,2.15,43,12,0
3800,67,16.75,2.12,60,10,0
3801,42,10.5,1.77,42,8,0
3802,76.5,19.125,2.39,54,15,0
3803,65,16.25,1.84,34,18,0
3804,76.5,19.125,2.29,69,13,0
3805,72,18,2.5,22,8,0
3806,82,20.5,2.53,65,15,0
3807,75,18.75,1.82,28,19,0
3808,57.5,14.375,1.64,25,11,0
3809,66,16.5,1.73,29,5,0
3810,68,17,1.87,42,11,0
3811,90,22.5,1.99,51,15,0
3812,63,15.75,1.97,45,11,0
3813,53.25,13.3125,5.56,122,44,0
3814,72.5,18.125,1.85,21,22,0
3815,58,75,1.52,40,9,0
3816,35,75,1.85,35,14,0
3817,36.5,61,1.17,50,3,0
3818,33,87,0.91,11,1,0
3819,73,18.25,2.16,40,15,0
3820,65.5,99,1.44,37,7,0
3821,39.5,66,1.43,27,9,0
3822,45.5,56,1.54,48,6,0
3823,32.625,8.15625,5.92,88,24,0
3824,79,19.75,1.84,48,7,0
3825,25,62,1.28,22,6,0
3826,68,89,1.66,37,8,0
3827,48.5,97,1.45,29,11,0
3828,58,14.5,2.75,71,16,0
3829,51,12.75,6.71,156,52,0
3830,56,82,1.67,40,25,0
3831,62.5,71,2.21,44,12,0
3832,59,14.75,2,39,11,0
3833,87,21.75,2.31,60,11,0
3834,98,24.5,2.74,41,10,0
3835,96.5,24.125,2.46,41,10,0
3836,64.75,16.1875,8.81,123,31,0
3837,36.125,9.03125,5.53,147,13,0
3838,32.5,88,1.53,33,4,0
3839,87,21.75,3.67,85,28,0
3840,38,96,2.11,31,6,0
3841,38,91,1.27,61,5,0
3842,55.5,13.875,2.34,35,6,0
3843,39,70,1.43,26,2,0
3844,69.5,17.375,2.94,65,15,0
3845,71,17.75,1.85,40,10,0
3846,37.125,9.28125,4.18,103,14,0
3847,60.5,15.125,1.72,28,5,0
3848,79,19.75,1.79,56,11,0
3849,47,11.75,2.25,44,11,0
3850,37,90,1.3,17,5,0
3851,44.5,11.125,1.8,24,12,0
3852,29.5,84,1.24,28,3,0
3853,33.5,100,1.4,41,7,0
3854,32,90,1.2,31,9,0
3855,65.5,16.375,2.12,69,3,0
3856,29.375,7.34375,3.08,44,14,0
3857,93,23.25,2.71,73,11,0
3858,93,23.25,2.06,33,11,0
3859,63,15.75,1.97,37,13,0
3860,69,17.25,2.2,54,11,0
3861,46.5,11.625,1.63,17,6,0
3862,79.5,19.875,2.14,59,5,0
3863,72.5,18.125,2.19,51,5,0
3864,66.5,16.625,2.7,30,10,0
3865,56,14,1.61,25,4,0
3866,54,13.5,1.81,43,5,0
3867,63,15.75,2.47,64,5,0
3868,53,13.25,2.59,21,6,0
3869,27.5,6.875,3.11,63,32,0
3870,33.5,8.375,1.63,32,2,0
3871,53,13.25,1.78,32,5,0
3872,50,72,2.35,65,7,0
3873,47,11.75,2.25,68,6,0
3874,52,65,1.42,90,1,0
3875,35.5,72,0.83,31,5,0
3876,27.5,6.875,1.48,30,2,0
3877,87,21.75,2.89,49,6,0
3878,77.5,19.375,2.72,74,11,0
3879,27,6.75,3.15,57,5,0
3880,91.5,22.875,2.78,61,10,0
3881,78.5,19.625,2.49,51,5,0
3882,42.125,10.53125,5.53,103,22,0
3883,92,23,1.97,53,15,0
3884,73,18.25,2.27,33,7,0
3885,93.5,23.375,1.81,38,19,0
3886,84.5,21.125,2.03,36,12,0
3887,92.5,23.125,1.8,36,6,0
3888,77.5,19.375,1.73,30,11,0
3889,99.5,24.875,2.3,45,20,0
3890,39.25,9.8125,2.73,50,27,0
3891,122.375,30.59375,9.89,185,62,0
3892,27.625,6.90625,2.8,40,13,0
3893,98,24.5,2.21,31,12,0
3894,94.5,23.625,2.1,21,6,0
3895,30.5,7.625,2.34,55,17,0
3896,32.75,8.1875,2.72,36,17,0
3897,34.125,8.53125,2.98,43,12,0
3898,49.375,12.34375,3.77,46,46,0
3899,38.5,9.625,2.83,44,18,0
3900,38.25,9.5625,2.74,34,15,0
3901,87,21.75,1.62,7,11,0
3902,47.75,11.9375,3.3,86,17,0
3903,67,16.75,1.79,37,10,0
3904,36.375,9.09375,3,32,12,0
3905,45.5,11.375,3.23,44,20,0
3906,29.75,7.4375,2.31,41,5,0
3907,44.125,11.03125,3.51,42,24,0
3908,56.75,14.1875,4.32,69,26,0
3909,84,21,1.74,18,6,0
3910,90.5,22.625,1.72,20,17,0
3911,37,9.25,2.38,36,7,0
3912,61.5,15.375,1.26,38,4,0
3913,77,19.25,1.07,33,3,0
3914,80,20,1.38,26,13,0
3915,30.5,7.625,2.72,66,13,0
3916,47,85,1.2,25,6,0
3917,56.5,14.125,1.65,31,2,0
3918,62,15.5,1.53,24,8,0
3919,34,96,0.83,19,1,0
3920,38,63,0.87,17,1,0
3921,30,47,0.6,22,0,0
3922,85,21.25,1.71,44,15,0
3923,39,76,1.11,14,0,0
3924,21.5,46,0.35,13,1,0
3925,44,11,1.2,35,2,0
3926,65.5,16.375,1.42,32,5,0
3927,42.5,10.625,1.31,25,2,0
3928,47,11.75,1.44,14,4,0
3929,75.5,18.875,1.29,34,2,0
3930,45.5,11.375,1.01,27,6,0
3931,45,88,1.13,40,5,0
3932,72.5,18.125,1.65,36,13,0
3933,58,14.5,1.73,26,1,0
3934,39.5,9.875,1.27,21,2,0
3935,51.5,12.875,1.18,23,3,0
3936,44,91,0.96,38,5,0
3937,29,74,0.82,17,2,0
3938,28.5,60,0.59,28,6,0
3939,28,69,0.76,14,0,0
3940,34.5,63,0.62,23,0,0
3941,36,9,1.37,37,6,0
3942,40,82,0.69,17,1,0
3943,39.5,84,0.89,24,3,0
3944,46,77,1.45,27,3,0
3945,51,12.75,1.56,38,3,0
3946,41,73,1.13,33,1,0
3947,53,13.25,1.1,28,10,0
3948,30.5,64,0.76,16,1,0
3949,32,76,1.04,35,2,0
3950,23,65,0.78,14,2,0
3951,23.5,64,0.88,18,5,0
3952,24,62,1.23,32,1,0
3953,20,64,0.9,22,1,0
3954,32,87,0.78,25,6,0
3955,23,61,0.95,19,0,0
3956,44.5,11.125,1.29,37,8,0
3957,55.5,13.875,1.21,27,8,0
3958,57,14.25,1.8,29,2,0
3959,37.5,9.375,0.97,24,0,0
3960,84.5,21.125,2.9,46,14,0
3961,62.5,15.625,1.14,33,11,0
3962,52.5,13.125,1.45,22,12,0
3963,48,100,1.54,26,3,0
3964,74,18.5,1.3,23,5,0
3965,43,95,1.04,24,4,0
3966,82.5,20.625,1.81,27,5,0
3967,19,73,0.78,31,6,0
3968,52.5,13.125,1.33,20,1,0
3969,19.5,60,0.82,15,2,0
3970,71,17.75,1.66,48,2,0
3971,89,22.25,3.3,65,12,0
3972,48,12,1.22,27,3,0
3973,34,87,0.83,33,5,0
3974,33,90,0.94,29,2,0
3975,17.5,83,0.62,26,1,0
3976,28.5,62,0.62,42,5,0
3977,46,84,0.96,31,2,0
3978,55,13.75,2.12,43,5,0
3979,13,43,0.4,12,0,0
3980,48,12,1.14,26,3,0
3981,25,80,0.68,18,4,0
3982,14.5,51,0.28,11,1,0
3983,21,69,0.88,18,1,0
3984,32.5,60,0.94,20,2,0
3985,35.5,82,1.16,26,3,0
3986,41.5,10.375,0.99,22,2,0
3987,27.5,74,0.72,25,0,0
3988,29,82,0.92,14,0,0
3989,73.5,18.375,1.77,44,4,0
3990,34.5,75,0.83,19,10,0
3991,48,99,0.86,53,4,0
3992,43.5,10.875,0.88,13,2,0
3993,29,7.25,1.34,40,2,0
3994,50.5,12.625,1,33,0,0
3995,39.5,9.875,1.23,29,3,0
3996,40,10,1.03,25,0,0
3997,34.5,80,1.02,35,8,0
3998,37.5,88,1.35,48,4,0
3999,34.5,8.625,1.51,21,2,0
4000,59.5,14.875,1.67,28,6,0
4001,39.5,96,1.25,19,3,0
4002,46.5,11.625,1.12,32,4,0
4003,30,45,0.85,28,1,0
4004,21.5,64,0.71,26,0,0
4005,30,78,0.93,23,6,0
4006,15.5,70,0.82,31,0,0
4007,34,8.5,0.91,22,4,0
4008,32.5,77,1.28,14,1,0
4009,21,74,0.9,17,2,0
4010,30,59,0.77,17,2,0
4011,33.5,57,0.77,36,0,0
4012,42.5,10.625,1.02,27,2,0
4013,54,13.5,1.13,50,3,0
4014,47,11.75,1.19,31,4,0
4015,62.5,96,1.43,47,4,0
4016,36.5,9.125,1.25,30,3,0
4017,46.5,93,1.09,19,4,0
4018,27,72,1.37,33,0,0
4019,26.5,6.625,1,23,2,0
4020,60.5,15.125,1.52,28,1,0
4021,32.625,8.15625,3.31,83,16,0
4022,17,52,0.85,8,1,0
4023,34.5,88,0.93,24,0,0
4024,43,10.75,1.28,39,3,0
4025,49.5,12.375,1.88,53,7,0
4026,97,24.25,2.88,61,18,0
4027,27.5,6.875,1.11,75,4,0
4028,67,16.75,1.92,47,5,0
4029,68.5,17.125,1.62,33,9,0
4030,29.125,7.28125,2.91,44,7,0
4031,88.5,22.125,2.21,51,7,0
4032,67,16.75,2.11,39,4,0
4033,26.75,6.6875,1.97,27,15,0
4034,81.5,20.375,2.52,32,11,0
4035,64,16,1.95,50,4,0
4036,72,18,2.71,54,4,0
4037,52.5,13.125,6.93,162,20,0
4038,51,87,1.9,52,3,0
4039,33.375,8.34375,4.38,108,18,0
4040,59,14.75,2.06,41,4,0
4041,64.5,16.125,1.83,43,4,0
4042,42,10.5,1.1,21,1,0
4043,49.5,12.375,1.49,30,7,0
4044,93.5,23.375,2.45,62,12,0
4045,80.5,20.125,1.76,38,5,0
4046,46.5,94,1.37,35,5,0
4047,57.5,14.375,1.32,42,7,0
4048,83.5,20.875,2.28,52,11,0
4049,37.75,9.4375,5.76,115,9,0
4050,27,6.75,2.82,73,10,0
4051,73,18.25,2.76,47,3,0
4052,80.5,20.125,2.41,53,7,0
4053,95,23.75,2.31,43,5,0
4054,55,84,1.42,39,1,0
4055,36,91,1.39,38,5,0
4056,71.5,17.875,8.72,216,22,0
4057,83,20.75,2.3,51,8,0
4058,47.5,79,1.96,45,4,0
4059,40,85,1.32,48,2,0
4060,38,9.5,1.04,24,3,0
4061,86.5,21.625,2.21,75,3,0
4062,31.5,54,1.1,51,2,0
4063,25,60,1.07,33,3,0
4064,67.5,16.875,1.84,40,7,0
4065,81,20.25,2.07,56,6,0
4066,25.125,6.28125,2.46,36,5,0
4067,86,21.5,2.21,55,5,0
4068,59,14.75,1.77,36,4,0
4069,55.5,13.875,1.77,38,9,0
4070,32.125,8.03125,2.96,47,13,0
4071,85,21.25,1.76,40,6,0
4072,70.5,17.625,2.45,32,5,0
4073,56,14,1.95,38,3,0
4074,47,11.75,1.37,30,5,0
4075,67.5,16.875,1.88,38,5,0
4076,96.5,24.125,2.73,71,11,0
4077,55.5,95,1.81,75,7,0
4078,63.5,93,1.49,48,3,0
4079,48,88,1.35,39,6,0
4080,87.5,21.875,2.3,30,3,0
4081,83.5,20.875,2.08,25,1,0
4082,61.5,15.375,1.6,23,3,0
4083,27.375,6.84375,2.34,31,7,0
4084,78.5,19.625,2.02,26,4,0
4085,92.5,23.125,2.43,34,11,0
4086,80,20,2.21,22,11,0
4087,71,17.75,2.17,23,1,0
4088,69,17.25,2.42,35,2,0
4089,26.625,6.65625,3.15,43,10,0
4090,78.5,19.625,2.12,35,3,0
4091,85,21.25,2.32,42,10,0
4092,26.375,6.59375,2.81,34,7,0
4093,84.5,21.125,1.94,45,3,0
4094,71.5,17.875,1.88,32,7,0
4095,83,20.75,1.83,29,3,0
4096,77,19.25,1.99,64,9,0
4097,42,10.5,1.2,35,0,0
4098,58.5,14.625,1.1,30,3,0
4099,94,23.5,2.4,43,12,0
4100,70.5,17.625,2.33,38,7,0
4101,94,23.5,2.99,69,5,0
4102,26.375,6.59375,2.54,56,12,0
4103,55.5,13.875,1.62,30,4,0
4104,73.5,18.375,1.86,26,10,0
4105,71,17.75,2.02,32,5,0
4106,25.375,6.34375,2.75,35,15,0
4107,72,18,1.82,30,4,0
4108,58,14.5,1.47,23,7,0
4109,64,16,1.93,36,4,0
4110,96,24,1.96,38,9,0
4111,66.5,16.625,2.06,31,6,0
4112,99.5,24.875,2.58,23,5,0
4113,72.5,18.125,1.77,44,3,0
4114,79.5,19.875,1.7,23,7,0
4115,77.5,19.375,1.97,34,2,0
4116,87.5,21.875,1.85,27,8,0
4117,33.125,8.28125,3.62,67,11,0
4118,58.5,14.625,1.89,32,6,0
4119,70,17.5,1.45,14,4,0
4120,61.5,15.375,1.42,20,3,0
4121,67.875,16.96875,6.43,89,16,0
4122,27.125,6.78125,2.72,47,11,0
4123,29.125,7.28125,2.52,40,11,0
4124,90,22.5,2.18,55,10,0
4125,77,19.25,2.14,59,2,0
4126,59.5,14.875,1.53,32,1,0
4127,56.5,14.125,1.62,24,2,0
4128,91,22.75,1.83,38,5,0
4129,66.5,16.625,1.3,33,4,0
4130,95,23.75,2.1,46,5,0
4131,47,11.75,4.73,61,19,0
4132,94,23.5,2.44,47,6,0
4133,44,11,1.17,26,5,0
4134,20,58,0.68,13,2,0
4135,33.625,8.40625,3.7,68,18,0
4136,41.5,10.375,3.78,73,13,0
4137,37.375,9.34375,3.54,64,11,0
4138,25.25,6.3125,2.47,40,7,0
4139,64.5,16.125,2.15,33,4,0
4140,42,10.5,3.92,53,13,0
4141,72,18,2.39,29,3,0
4142,49.5,12.375,1.69,25,1,0
4143,59.5,14.875,1.51,29,12,0
4144,75,100,1.77,25,6,0
4145,53,13.25,1.36,39,4,0
4146,28,7,3.51,117,11,0
4147,84,21,1.79,29,16,0
4148,79.5,19.875,1.91,17,9,0
4149,21,68,0.75,25,0,0
4150,31.5,7.875,3.02,86,6,0
4151,20,46,0.44,8,2,0
4152,59.5,14.875,0.98,33,1,0
4153,33,83,1.09,30,7,0
4154,61.5,80,1.19,16,1,0
4155,40,75,1.07,30,2,0
4156,36,66,1.2,30,2,0
4157,42.5,61,0.64,12,2,0
4158,47,90,1.13,52,6,0
4159,75.5,18.875,1.85,49,5,0
4160,70,17.5,2.23,51,7,0
4161,84.5,21.125,2.37,32,5,0
4162,73.5,18.375,1.96,18,4,0
4163,50,12.5,1.29,15,7,0
4164,36.5,83,1.21,30,4,0
4165,71,17.75,1.72,22,9,0
4166,58.5,14.625,1.42,47,5,0
4167,74,18.5,2.29,43,2,0
4168,28.5,81,0.91,20,1,0
4169,48.5,96,1.19,26,3,0
4170,30.5,73,1.02,30,2,0
4171,37,84,1.13,22,3,0
4172,45,85,1.19,48,2,0
4173,20,76,0.53,20,0,0
4174,44.5,11.125,0.95,33,0,0
4175,82.5,20.625,2.51,40,8,0
4176,48,91,0.95,28,0,0
4177,28.5,7.125,1.01,27,1,0
4178,38.5,72,1.27,20,1,0
4179,58,87,1.29,24,3,0
4180,51.5,12.875,1.45,31,3,0
4181,67.5,16.875,1.82,35,5,0
4182,66.5,92,1.51,75,4,0
4183,30,7.5,0.87,28,0,0
4184,54.5,13.625,1.33,36,5,0
4185,63,15.75,1.94,54,7,0
4186,27,6.75,1.04,28,6,0
4187,66.5,16.625,1.8,38,1,0
4188,46,11.5,1.03,34,5,0
4189,22,5.5,0.67,18,1,0
4190,48,12,1.19,21,7,0
4191,37.5,92,0.93,33,2,0
4192,35.5,85,0.7,32,4,0
4193,61,15.25,1.43,36,2,0
4194,66,16.5,2.25,23,13,0
4195,69.5,17.375,1.81,26,4,0
4196,82.5,20.625,2.06,41,4,0
4197,44,71,0.99,32,0,0
4198,32,8,1.18,16,0,0
4199,44,99,1.24,31,1,0
4200,52,13,1.33,30,1,0
4201,40,94,1.1,23,5,0
4202,41.5,96,1.07,9,3,0
4203,19,74,0.4,10,0,0
4204,31,74,0.85,11,1,0
4205,57,14.25,1.78,43,6,0
4206,45,88,1.51,47,0,0
4207,53,13.25,1.21,18,0,0
4208,26.5,38,0.82,15,0,0
4209,51.5,79,1.54,28,0,0
4210,29.125,7.28125,2.87,92,7,0
4211,50.5,12.625,1.36,36,3,0
4212,70.5,17.625,1.25,40,3,0
4213,58.5,100,1.82,20,2,0
4214,33,79,1.22,15,1,0
4215,38,68,1.18,12,0,0
4216,44.5,97,1.48,44,0,0
4217,46.625,11.65625,4.74,101,4,0
4218,42,10.5,1.2,15,0,0
4219,33.125,8.28125,3.37,76,1,0
4220,37,9.25,1.49,17,0,0
4221,73.5,18.375,1.95,35,0,0
4222,55.5,13.875,1.34,30,1,0
4223,43,10.75,1.27,29,0,0
4224,34,96,0.69,22,1,0
4225,53,13.25,1.68,33,1,0
4226,27,67,0.91,18,0,0
4227,63,15.75,2.02,33,3,0
4228,49.5,12.375,1.46,15,2,0
4229,51.5,83,1.27,27,8,0
4230,40.5,10.125,1.2,29,2,0
4231,28.75,7.1875,3.05,69,6,0
4232,50,12.5,1.56,29,1,0
4233,46.5,11.625,1.47,34,1,0
4234,28,67,0.73,22,1,0
4235,30,70,0.87,14,3,0
4236,30,83,0.74,9,0,0
4237,36,88,0.6,26,0,0
4238,40,93,1.28,32,2,0
4239,49.5,64,1.08,28,1,0
4240,19,43,0.46,14,1,0
4241,25,60,0.59,22,0,0
4242,36.5,79,0.99,24,2,0
4243,65.5,16.375,1.34,29,3,0
4244,56.5,14.125,1.62,33,1,0
4245,49,12.25,1.46,19,2,0
4246,27,72,1.44,17,0,0
4247,22.5,72,0.8,23,0,0
4248,27.5,59,1.13,9,3,0
4249,46,11.5,1.54,31,0,0
4250,89,22.25,2.11,48,1,0
4251,73,18.25,1.95,47,2,0
4252,44.25,11.0625,5.14,137,7,0
4253,31,84,1.16,16,1,0
4254,98.5,24.625,1.87,45,3,0
4255,56,14,1.54,48,0,0
4256,100,25,2.6,69,1,0
4257,41.5,72,1.17,20,3,0
4258,54.5,13.625,1.11,35,0,0
4259,59,90,1.35,41,5,0
4260,48,95,0.92,21,2,0
4261,22,63,0.83,15,3,0
4262,29,48,0.81,22,1,0
4263,36,9,4.63,100,6,0
4264,80.5,20.125,2.96,65,0,0
4265,76.5,19.125,1.99,43,1,0
4266,71,17.75,1.57,28,3,0
4267,38.5,96,0.91,24,5,0
4268,57,14.25,1.89,28,0,0
4269,41.5,10.375,1.2,28,1,0
4270,22.5,41,0.58,33,3,0
4271,27,6.75,3.13,48,3,0
4272,48.5,12.125,1.48,34,3,0
4273,34.5,84,0.94,10,2,0
4274,60,15,1.45,34,8,0
4275,46,11.5,1.39,24,2,0
4276,46.5,11.625,1.48,48,1,0
4277,32.5,59,0.73,19,0,0
4278,40.5,66,1.12,54,7,0
4279,30.625,7.65625,3.32,48,14,0
4280,49.5,12.375,1.35,26,3,0
4281,49,88,1.53,25,12,0
4282,51.5,12.875,1.7,34,11,0
4283,42.5,81,1.5,21,7,0
4284,42,85,1.2,22,4,0
4285,45.5,11.375,1.09,25,3,0
4286,96,24,2.93,45,14,0
4287,46,100,1.46,31,7,0
4288,25.875,6.46875,2.74,52,19,0
4289,60.5,15.125,1.49,28,10,0
4290,68,17,2.1,41,14,0
4291,92,23,2.53,51,16,0
4292,65,69,2.28,64,1,0
4293,47.5,11.875,1.52,63,6,0
4294,37,96,0.94,16,7,0
4295,67.5,16.875,1.94,39,4,0
4296,37,97,1.52,20,13,0
4297,50.5,81,2.57,53,15,0
4298,60,74,2.25,50,9,0
4299,55.5,13.875,6.52,135,39,0
4300,78.5,19.625,2.49,50,15,0
4301,67.5,16.875,2.37,52,9,0
4302,58,14.5,1.8,35,13,0
4303,46.5,80,1.11,31,16,0
4304,46.5,11.625,5.25,75,27,0
4305,49,12.25,2.32,24,10,0
4306,73.5,18.375,2.4,52,8,0
4307,59.5,90,1.51,28,16,0
4308,39,75,1.43,28,6,0
4309,28.5,83,1.03,35,9,0
4310,51.5,95,1.5,26,3,0
4311,58,70,1.44,33,16,0
4312,68.5,17.125,2.17,39,12,0
4313,24.5,65,0.96,15,0,0
4314,48,82,1.9,47,6,0
4315,31.25,7.8125,4.02,80,13,0
4316,79.5,19.875,2.14,28,17,0
4317,32.625,8.15625,3.49,51,26,0
4318,45,75,1.43,12,7,0
4319,42.5,10.625,1.63,18,8,0
4320,59,14.75,1.39,24,8,0
4321,58.375,14.59375,5.36,112,26,0
4322,48.5,12.125,1.66,34,6,0
4323,65,99,1.72,30,4,0
4324,42,10.5,4.52,100,35,0
4325,61,15.25,2.26,27,10,0
4326,35.5,89,1.63,24,5,0
4327,54,13.5,2.02,49,4,0
4328,49,12.25,1.49,19,21,0
4329,34.5,8.625,3.56,92,9,0
4330,34.625,8.65625,3.83,62,16,0
4331,75.5,18.875,2.51,18,12,0
4332,72.5,18.125,2.04,25,16,0
4333,41.375,10.34375,3.54,35,24,0
4334,97,24.25,2.24,52,17,0
4335,34,93,1.4,46,10,0
4336,90.5,22.625,2.25,50,9,0
